,song_id,song_name,artist,popularity,is_explicit,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
56,7yOuXFe5Z8ywavuRNa5nG2,Mute,Youth Lagoon,30.0,0.0,Wondrous Bughouse,2013,0.201,0.78,8,-6.507,1,0.0387,0.000115,0.802,0.615,0.386,142.158,audio_features,7yOuXFe5Z8ywavuRNa5nG2,spotify:track:7yOuXFe5Z8ywavuRNa5nG2,https://api.spotify.com/v1/tracks/7yOuXFe5Z8ywavuRNa5nG2,https://api.spotify.com/v1/audio-analysis/7yOuXFe5Z8ywavuRNa5nG2,358560,4
57,3YXIVMQLRRq2K7kxC7UYx6,Move Your Body,Marshall Jefferson,61.0,0.0,Move Your Body,2019-10-18,0.791,0.801,4,-6.344,0,0.07,0.00531,0.189,0.509,0.609,124.985,audio_features,3YXIVMQLRRq2K7kxC7UYx6,spotify:track:3YXIVMQLRRq2K7kxC7UYx6,https://api.spotify.com/v1/tracks/3YXIVMQLRRq2K7kxC7UYx6,https://api.spotify.com/v1/audio-analysis/3YXIVMQLRRq2K7kxC7UYx6,196110,4
58,22eUyC9vOG2aoP5yHX8VxV,Deep Inside,Hardrive,54.0,0.0,Deep Inside (2009 Mixes),2009,0.785,0.855,11,-7.425,0,0.0678,0.00842,0.00222,0.148,0.805,123.664,audio_features,22eUyC9vOG2aoP5yHX8VxV,spotify:track:22eUyC9vOG2aoP5yHX8VxV,https://api.spotify.com/v1/tracks/22eUyC9vOG2aoP5yHX8VxV,https://api.spotify.com/v1/audio-analysis/22eUyC9vOG2aoP5yHX8VxV,390560,4
59,4OIMUs3KgUh77mjzJ8I5f9,The Bomb! (These Sound Fall into My Mind) - Radio Edit,The Bucketheads,47.0,0.0,All In The Mind,1995,0.781,0.881,9,-3.804,0,0.0423,0.0119,0.389,0.0797,0.868,125.935,audio_features,4OIMUs3KgUh77mjzJ8I5f9,spotify:track:4OIMUs3KgUh77mjzJ8I5f9,https://api.spotify.com/v1/tracks/4OIMUs3KgUh77mjzJ8I5f9,https://api.spotify.com/v1/audio-analysis/4OIMUs3KgUh77mjzJ8I5f9,203827,4
60,4fbvXwMTXPWaFyaMWUm9CR,Holocene,Bon Iver,68.0,1.0,Bon Iver,2011-06-21,0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,audio_features,4fbvXwMTXPWaFyaMWUm9CR,spotify:track:4fbvXwMTXPWaFyaMWUm9CR,https://api.spotify.com/v1/tracks/4fbvXwMTXPWaFyaMWUm9CR,https://api.spotify.com/v1/audio-analysis/4fbvXwMTXPWaFyaMWUm9CR,336613,4
61,1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,75.0,0.0,Isolation,2018-04-06,0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,audio_features,1otG6j1WHNvl9WgXLWkHTo,spotify:track:1otG6j1WHNvl9WgXLWkHTo,https://api.spotify.com/v1/tracks/1otG6j1WHNvl9WgXLWkHTo,https://api.spotify.com/v1/audio-analysis/1otG6j1WHNvl9WgXLWkHTo,207455,4
62,6eVa0OLY5raEFWFdO59Bmb,Mythos,Dreamgirl,27.0,0.0,Dreamgirl,2018-01-01,0.526,0.624,9,-11.661,0,0.0385,0.123,0.000303,0.0871,0.522,119.709,audio_features,6eVa0OLY5raEFWFdO59Bmb,spotify:track:6eVa0OLY5raEFWFdO59Bmb,https://api.spotify.com/v1/tracks/6eVa0OLY5raEFWFdO59Bmb,https://api.spotify.com/v1/audio-analysis/6eVa0OLY5raEFWFdO59Bmb,187057,4
63,1IiJhFnNnvrq4k3x76Mh2n,Medicine,Gus Dapperton,0.0,0.0,Medicine,2020-09-02,0.602,0.395,4,-4.749,1,0.027,0.113,4.34e-06,0.243,0.209,129.942,audio_features,1IiJhFnNnvrq4k3x76Mh2n,spotify:track:1IiJhFnNnvrq4k3x76Mh2n,https://api.spotify.com/v1/tracks/1IiJhFnNnvrq4k3x76Mh2n,https://api.spotify.com/v1/audio-analysis/1IiJhFnNnvrq4k3x76Mh2n,240782,4
64,7uyDYWIgqFvMOS3xQVLqGK,Just Friends,Dreamgirl,26.0,0.0,Dreamgirl,2018-01-01,0.535,0.606,2,-10.796,1,0.0332,0.00233,0.0622,0.32,0.632,115.78,audio_features,7uyDYWIgqFvMOS3xQVLqGK,spotify:track:7uyDYWIgqFvMOS3xQVLqGK,https://api.spotify.com/v1/tracks/7uyDYWIgqFvMOS3xQVLqGK,https://api.spotify.com/v1/audio-analysis/7uyDYWIgqFvMOS3xQVLqGK,184274,4
65,4ZmlLBLOoRbPdjTsnUyrnV,Forever Between Us (Pt. I),Dreamgirl,27.0,0.0,Dreamgirl,2018-01-01,0.515,0.708,9,-8.023,1,0.0321,0.0344,0.0261,0.187,0.4,119.683,audio_features,4ZmlLBLOoRbPdjTsnUyrnV,spotify:track:4ZmlLBLOoRbPdjTsnUyrnV,https://api.spotify.com/v1/tracks/4ZmlLBLOoRbPdjTsnUyrnV,https://api.spotify.com/v1/audio-analysis/4ZmlLBLOoRbPdjTsnUyrnV,234986,4
66,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Drake,84.0,1.0,Laugh Now Cry Later (feat. Lil Durk),2020-08-14,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
67,1SShxVVBeZBCY7WddnksPz,Gypsy Woman (She's Homeless) - Basement Boy Strip To The Bone Mix,Crystal Waters,63.0,0.0,Surprise,1991-01-01,0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981,audio_features,1SShxVVBeZBCY7WddnksPz,spotify:track:1SShxVVBeZBCY7WddnksPz,https://api.spotify.com/v1/tracks/1SShxVVBeZBCY7WddnksPz,https://api.spotify.com/v1/audio-analysis/1SShxVVBeZBCY7WddnksPz,451827,4
68,5RxpYHVbGJPOvSEATQyg9P,Lucy,Still Woozy,66.0,1.0,Lucy,2018-03-22,0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46,audio_features,5RxpYHVbGJPOvSEATQyg9P,spotify:track:5RxpYHVbGJPOvSEATQyg9P,https://api.spotify.com/v1/tracks/5RxpYHVbGJPOvSEATQyg9P,https://api.spotify.com/v1/audio-analysis/5RxpYHVbGJPOvSEATQyg9P,142500,4
69,5bknBRjKJZ643DAN2w8Yoy,FACE,BROCKHAMPTON,67.0,1.0,SATURATION,2017-06-09,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887,audio_features,5bknBRjKJZ643DAN2w8Yoy,spotify:track:5bknBRjKJZ643DAN2w8Yoy,https://api.spotify.com/v1/tracks/5bknBRjKJZ643DAN2w8Yoy,https://api.spotify.com/v1/audio-analysis/5bknBRjKJZ643DAN2w8Yoy,259000,4
70,0bmQ5H9mHFzRnJ4ZntylFg,Somewhere (feat. Gus Dapperton),Surf Mesa,58.0,0.0,Somewhere (feat. Gus Dapperton),2020-07-31,0.731,0.636,0,-6.845,1,0.0314,0.00295,0.00059,0.196,0.703,122.996,audio_features,0bmQ5H9mHFzRnJ4ZntylFg,spotify:track:0bmQ5H9mHFzRnJ4ZntylFg,https://api.spotify.com/v1/tracks/0bmQ5H9mHFzRnJ4ZntylFg,https://api.spotify.com/v1/audio-analysis/0bmQ5H9mHFzRnJ4ZntylFg,183943,4
71,5ossLri0sAPCRdg7wbKi43,Something Has to Change,The Japanese House,0.0,0.0,Something Has to Change,2019-09-27,0.702,0.565,9,-8.863,1,0.0329,0.216,4.78e-06,0.117,0.355,125.019,audio_features,5ossLri0sAPCRdg7wbKi43,spotify:track:5ossLri0sAPCRdg7wbKi43,https://api.spotify.com/v1/tracks/5ossLri0sAPCRdg7wbKi43,https://api.spotify.com/v1/audio-analysis/5ossLri0sAPCRdg7wbKi43,191200,4
72,59BJgnWKzFnh5TGkhHfmod,Post Humorous,Gus Dapperton,0.0,0.0,Post Humorous,2020-07-01,0.641,0.848,2,-4.866,1,0.0298,0.0102,3.83e-05,0.0912,0.819,119.945,audio_features,59BJgnWKzFnh5TGkhHfmod,spotify:track:59BJgnWKzFnh5TGkhHfmod,https://api.spotify.com/v1/tracks/59BJgnWKzFnh5TGkhHfmod,https://api.spotify.com/v1/audio-analysis/59BJgnWKzFnh5TGkhHfmod,279844,4
73,4HfLQJtVT1KiX1eVedDyTm,Alaska,Maggie Rogers,67.0,0.0,Heard It In A Past Life,2019-01-18,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,audio_features,4HfLQJtVT1KiX1eVedDyTm,spotify:track:4HfLQJtVT1KiX1eVedDyTm,https://api.spotify.com/v1/tracks/4HfLQJtVT1KiX1eVedDyTm,https://api.spotify.com/v1/audio-analysis/4HfLQJtVT1KiX1eVedDyTm,188000,4
74,6ddQQfLNeFeJXB56xKMnoc,Rat of the City,Sidney Gish,37.0,0.0,No Dogs Allowed,2017-12-31,0.551,0.192,6,-16.885,1,0.0379,0.939,0.0641,0.101,0.1,120.086,audio_features,6ddQQfLNeFeJXB56xKMnoc,spotify:track:6ddQQfLNeFeJXB56xKMnoc,https://api.spotify.com/v1/tracks/6ddQQfLNeFeJXB56xKMnoc,https://api.spotify.com/v1/audio-analysis/6ddQQfLNeFeJXB56xKMnoc,232000,4
75,2J2kGyvyVyOKEJgBCPE1oO,"Not but for You, Bunny",Sidney Gish,48.0,1.0,No Dogs Allowed,2017-12-31,0.795,0.415,0,-11.708,0,0.0883,0.708,0.0052,0.071,0.949,100.006,audio_features,2J2kGyvyVyOKEJgBCPE1oO,spotify:track:2J2kGyvyVyOKEJgBCPE1oO,https://api.spotify.com/v1/tracks/2J2kGyvyVyOKEJgBCPE1oO,https://api.spotify.com/v1/audio-analysis/2J2kGyvyVyOKEJgBCPE1oO,242144,4
76,1EOHyGBzOPj5oLWOQGZQsV,Let Her Dance,The Bobby Fuller Four,43.0,0.0,Rhino Hi-Five: The Bobby Fuller Four,2006-11-28,0.554,0.991,7,-1.005,1,0.0386,0.0625,0.00354,0.143,0.773,141.075,audio_features,1EOHyGBzOPj5oLWOQGZQsV,spotify:track:1EOHyGBzOPj5oLWOQGZQsV,https://api.spotify.com/v1/tracks/1EOHyGBzOPj5oLWOQGZQsV,https://api.spotify.com/v1/audio-analysis/1EOHyGBzOPj5oLWOQGZQsV,154613,4
77,5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,77.0,0.0,Fleetwood Mac,1975-07-11,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4
78,7gZOxmcYAquTLGBg5NeRQh,Starman - 1997 Remaster,David Bowie,48.0,0.0,The Best of David Bowie 1969 - 1974,1997-10-27,0.446,0.395,5,-13.371,1,0.0275,0.2,0.0,0.11,0.517,100.415,audio_features,7gZOxmcYAquTLGBg5NeRQh,spotify:track:7gZOxmcYAquTLGBg5NeRQh,https://api.spotify.com/v1/tracks/7gZOxmcYAquTLGBg5NeRQh,https://api.spotify.com/v1/audio-analysis/7gZOxmcYAquTLGBg5NeRQh,260240,4
79,6H3vlGfkDO5M2WTDMNbdoI,Junior Varsity,Dayglow,51.0,0.0,Fuzzybrain,2019-11-14,0.263,0.521,8,-8.022,1,0.0465,0.0835,0.0474,0.0891,0.263,74.983,audio_features,6H3vlGfkDO5M2WTDMNbdoI,spotify:track:6H3vlGfkDO5M2WTDMNbdoI,https://api.spotify.com/v1/tracks/6H3vlGfkDO5M2WTDMNbdoI,https://api.spotify.com/v1/audio-analysis/6H3vlGfkDO5M2WTDMNbdoI,252400,4
80,1sL0oHu8NCQpImkjxkoVXj,So We Won't Forget,Khruangbin,52.0,0.0,So We Won't Forget,2020-05-18,0.643,0.414,2,-13.213,1,0.101,0.0302,0.849,0.183,0.967,101.299,audio_features,1sL0oHu8NCQpImkjxkoVXj,spotify:track:1sL0oHu8NCQpImkjxkoVXj,https://api.spotify.com/v1/tracks/1sL0oHu8NCQpImkjxkoVXj,https://api.spotify.com/v1/audio-analysis/1sL0oHu8NCQpImkjxkoVXj,298333,4
81,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,84.0,0.0,Rumours (Super Deluxe),1977-02-04,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
82,76GlO5H5RT6g7y0gev86Nk,Just like Heaven,The Cure,66.0,0.0,"Kiss Me, Kiss Me, Kiss Me",1987-05-25,0.43,0.971,9,-3.845,1,0.0524,0.0271,2.16e-05,0.185,0.764,151.219,audio_features,76GlO5H5RT6g7y0gev86Nk,spotify:track:76GlO5H5RT6g7y0gev86Nk,https://api.spotify.com/v1/tracks/76GlO5H5RT6g7y0gev86Nk,https://api.spotify.com/v1/audio-analysis/76GlO5H5RT6g7y0gev86Nk,212000,4
83,2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,Ms. Lauryn Hill,68.0,0.0,The Miseducation of Lauryn Hill,1998-08-25,0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02,audio_features,2VjXGuPVVxyhMgER3Uz2Fe,spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/tracks/2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/audio-analysis/2VjXGuPVVxyhMgER3Uz2Fe,326533,4
84,6p8HOoJGQs8qvFAOXfXmxn,Sky Kisses (на танцполе),Kedr Livanskiy,33.0,0.0,Your Need,2019-05-03,0.746,0.613,4,-10.335,1,0.0457,0.007,0.63,0.1,0.614,125.018,audio_features,6p8HOoJGQs8qvFAOXfXmxn,spotify:track:6p8HOoJGQs8qvFAOXfXmxn,https://api.spotify.com/v1/tracks/6p8HOoJGQs8qvFAOXfXmxn,https://api.spotify.com/v1/audio-analysis/6p8HOoJGQs8qvFAOXfXmxn,192000,4
85,31k41EAntOsjbRBcAASfiL,Malibu,Kim Petras,63.0,0.0,Malibu,2020-05-07,0.629,0.828,2,-4.766,1,0.173,0.0249,0.000221,0.206,0.512,120.018,audio_features,31k41EAntOsjbRBcAASfiL,spotify:track:31k41EAntOsjbRBcAASfiL,https://api.spotify.com/v1/tracks/31k41EAntOsjbRBcAASfiL,https://api.spotify.com/v1/audio-analysis/31k41EAntOsjbRBcAASfiL,191809,4
86,1mslMFJL31XTXZG92ip11I,Beige 70 - Domenique Dumont Bilingual Remix,Cola Boyy,46.0,0.0,Beige 70 (Domenique Dumont Bilingual Remix),2018-12-07,0.706,0.728,0,-5.886,1,0.0561,0.0828,5.75e-05,0.225,0.525,99.976,audio_features,1mslMFJL31XTXZG92ip11I,spotify:track:1mslMFJL31XTXZG92ip11I,https://api.spotify.com/v1/tracks/1mslMFJL31XTXZG92ip11I,https://api.spotify.com/v1/audio-analysis/1mslMFJL31XTXZG92ip11I,262020,4
87,57asCheDC0X1S9QnyTsmOQ,Dancing,Mellow Fellow,57.0,0.0,Dancing,2017-07-18,0.373,0.474,8,-7.856,0,0.031,0.736,9.26e-05,0.287,0.387,101.918,audio_features,57asCheDC0X1S9QnyTsmOQ,spotify:track:57asCheDC0X1S9QnyTsmOQ,https://api.spotify.com/v1/tracks/57asCheDC0X1S9QnyTsmOQ,https://api.spotify.com/v1/audio-analysis/57asCheDC0X1S9QnyTsmOQ,282671,4
88,2E01rRrzaz6TuwCdm27m4m,How Was Your Day?,Mellow Fellow,53.0,0.0,How Was Your Day?,2017-07-19,0.447,0.442,8,-11.221,0,0.0471,0.0472,0.000559,0.331,0.776,159.967,audio_features,2E01rRrzaz6TuwCdm27m4m,spotify:track:2E01rRrzaz6TuwCdm27m4m,https://api.spotify.com/v1/tracks/2E01rRrzaz6TuwCdm27m4m,https://api.spotify.com/v1/audio-analysis/2E01rRrzaz6TuwCdm27m4m,188787,4
89,6ntqezTa3kJ05AburXDS6L,She's Really All I Need,Mac DeMarco,48.0,0.0,Rock and Roll Night Club,2012-03-13,0.58,0.592,8,-8.942,1,0.0249,0.625,0.779,0.187,0.569,106.238,audio_features,6ntqezTa3kJ05AburXDS6L,spotify:track:6ntqezTa3kJ05AburXDS6L,https://api.spotify.com/v1/tracks/6ntqezTa3kJ05AburXDS6L,https://api.spotify.com/v1/audio-analysis/6ntqezTa3kJ05AburXDS6L,183920,4
90,09u08pFFRhzoVuleMAgtFq,Fair Game,Dayglow,52.0,0.0,Fuzzybrain,2019-11-14,0.772,0.7,9,-7.699,1,0.0454,0.0505,0.0515,0.147,0.942,127.99,audio_features,09u08pFFRhzoVuleMAgtFq,spotify:track:09u08pFFRhzoVuleMAgtFq,https://api.spotify.com/v1/tracks/09u08pFFRhzoVuleMAgtFq,https://api.spotify.com/v1/audio-analysis/09u08pFFRhzoVuleMAgtFq,262500,4
91,3IxKc2OLHw5ltmUkQKoUkV,False Direction,Dayglow,57.0,0.0,Fuzzybrain,2019-11-14,0.68,0.584,11,-10.459,1,0.0617,0.0304,0.000945,0.106,0.77,149.976,audio_features,3IxKc2OLHw5ltmUkQKoUkV,spotify:track:3IxKc2OLHw5ltmUkQKoUkV,https://api.spotify.com/v1/tracks/3IxKc2OLHw5ltmUkQKoUkV,https://api.spotify.com/v1/audio-analysis/3IxKc2OLHw5ltmUkQKoUkV,277200,4
92,3eaJHhtNsKOumLQYU7bnas,Summertime Clothes,Animal Collective,46.0,0.0,Merriweather Post Pavilion,2009-01-20,0.491,0.871,4,-5.564,1,0.0969,0.00164,0.0,0.361,0.322,135.996,audio_features,3eaJHhtNsKOumLQYU7bnas,spotify:track:3eaJHhtNsKOumLQYU7bnas,https://api.spotify.com/v1/tracks/3eaJHhtNsKOumLQYU7bnas,https://api.spotify.com/v1/audio-analysis/3eaJHhtNsKOumLQYU7bnas,274213,4
93,2ye1Usa3NjbyNclTRGnFYv,Funky Nights,Blue Feather,9.0,0.0,Shadows Of The Night,1985,0.804,0.683,10,-10.157,1,0.0501,0.401,0.00717,0.0793,0.963,120.192,audio_features,2ye1Usa3NjbyNclTRGnFYv,spotify:track:2ye1Usa3NjbyNclTRGnFYv,https://api.spotify.com/v1/tracks/2ye1Usa3NjbyNclTRGnFYv,https://api.spotify.com/v1/audio-analysis/2ye1Usa3NjbyNclTRGnFYv,240693,4
94,0wuOSn2Qx2OoghKiXXRdPB,Palm Nights,Soft Powers,30.0,0.0,Bad Pop,2014-07-09,0.607,0.841,2,-7.251,1,0.143,0.544,0.107,0.12,0.642,109.703,audio_features,0wuOSn2Qx2OoghKiXXRdPB,spotify:track:0wuOSn2Qx2OoghKiXXRdPB,https://api.spotify.com/v1/tracks/0wuOSn2Qx2OoghKiXXRdPB,https://api.spotify.com/v1/audio-analysis/0wuOSn2Qx2OoghKiXXRdPB,155627,4
95,6UBQONiLH8kNmmB8UrV2Ef,Genius of Love,Tom Tom Club,57.0,0.0,Tom Tom Club,1981-09-09,0.921,0.529,2,-11.974,1,0.0851,0.0845,0.000779,0.0478,0.724,102.941,audio_features,6UBQONiLH8kNmmB8UrV2Ef,spotify:track:6UBQONiLH8kNmmB8UrV2Ef,https://api.spotify.com/v1/tracks/6UBQONiLH8kNmmB8UrV2Ef,https://api.spotify.com/v1/audio-analysis/6UBQONiLH8kNmmB8UrV2Ef,334360,4
96,2atm0QTTcVXsN47XSdIY7b,Tainted Love / Where Did Our Love Go - Extended Version,Soft Cell,47.0,0.0,Non-Stop Erotic Cabaret,1981,0.698,0.278,7,-11.88,1,0.0769,0.344,0.00652,0.149,0.387,145.274,audio_features,2atm0QTTcVXsN47XSdIY7b,spotify:track:2atm0QTTcVXsN47XSdIY7b,https://api.spotify.com/v1/tracks/2atm0QTTcVXsN47XSdIY7b,https://api.spotify.com/v1/audio-analysis/2atm0QTTcVXsN47XSdIY7b,539693,4
97,3WIjTtXpbu1dViSMQYfID5,dimeback,Mk.gee,44.0,0.0,A Museum Of Contradiction,2020-05-22,0.716,0.283,11,-16.503,0,0.0416,0.956,0.778,0.0856,0.592,110.987,audio_features,3WIjTtXpbu1dViSMQYfID5,spotify:track:3WIjTtXpbu1dViSMQYfID5,https://api.spotify.com/v1/tracks/3WIjTtXpbu1dViSMQYfID5,https://api.spotify.com/v1/audio-analysis/3WIjTtXpbu1dViSMQYfID5,198897,4
98,7fQmffdxTktq0sJFvRUcwE,Vacation,Florist,48.0,0.0,Holdly,2015-10-30,0.615,0.269,0,-13.939,1,0.0346,0.847,0.129,0.0756,0.112,107.605,audio_features,7fQmffdxTktq0sJFvRUcwE,spotify:track:7fQmffdxTktq0sJFvRUcwE,https://api.spotify.com/v1/tracks/7fQmffdxTktq0sJFvRUcwE,https://api.spotify.com/v1/audio-analysis/7fQmffdxTktq0sJFvRUcwE,227139,4
99,5LEVjmo2QweDHc7k19aFcp,Listerine,Dayglow,63.0,0.0,Fuzzybrain,2019-11-14,0.694,0.583,11,-11.549,1,0.0371,0.168,0.819,0.329,0.897,134.999,audio_features,5LEVjmo2QweDHc7k19aFcp,spotify:track:5LEVjmo2QweDHc7k19aFcp,https://api.spotify.com/v1/tracks/5LEVjmo2QweDHc7k19aFcp,https://api.spotify.com/v1/audio-analysis/5LEVjmo2QweDHc7k19aFcp,215556,4
100,4zn0kScuV9Oj28d4g9CQQs,Jamming,Bob Marley & The Wailers,74.0,0.0,Exodus (Deluxe Edition),1977-01-03,0.934,0.467,11,-10.99,0,0.307,0.102,3.98e-05,0.109,0.73,123.583,audio_features,4zn0kScuV9Oj28d4g9CQQs,spotify:track:4zn0kScuV9Oj28d4g9CQQs,https://api.spotify.com/v1/tracks/4zn0kScuV9Oj28d4g9CQQs,https://api.spotify.com/v1/audio-analysis/4zn0kScuV9Oj28d4g9CQQs,211000,4
101,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,77.0,0.0,Uprising,1980,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
102,4qCfbDTCrFnfG5fYngu2wE,Geology,Barrie,46.0,0.0,Happy To Be Here,2019-05-03,0.69,0.721,4,-8.437,1,0.0323,0.32,0.649,0.125,0.357,104.027,audio_features,4qCfbDTCrFnfG5fYngu2wE,spotify:track:4qCfbDTCrFnfG5fYngu2wE,https://api.spotify.com/v1/tracks/4qCfbDTCrFnfG5fYngu2wE,https://api.spotify.com/v1/audio-analysis/4qCfbDTCrFnfG5fYngu2wE,268120,4
103,20pGTJQx9VkRrW7Pvw5R2m,Clovers,Barrie,50.0,0.0,Happy To Be Here,2019-05-03,0.703,0.572,5,-7.504,0,0.0274,0.0526,0.49,0.277,0.684,90.002,audio_features,20pGTJQx9VkRrW7Pvw5R2m,spotify:track:20pGTJQx9VkRrW7Pvw5R2m,https://api.spotify.com/v1/tracks/20pGTJQx9VkRrW7Pvw5R2m,https://api.spotify.com/v1/audio-analysis/20pGTJQx9VkRrW7Pvw5R2m,254160,4
104,2KfFmPKssYjVxmzUmin1rI,Nicknames,Dayglow,52.0,0.0,Fuzzybrain,2019-11-14,0.752,0.531,0,-12.875,1,0.0369,0.0681,0.0048,0.293,0.892,110.018,audio_features,2KfFmPKssYjVxmzUmin1rI,spotify:track:2KfFmPKssYjVxmzUmin1rI,https://api.spotify.com/v1/tracks/2KfFmPKssYjVxmzUmin1rI,https://api.spotify.com/v1/audio-analysis/2KfFmPKssYjVxmzUmin1rI,203727,4
105,3hARuUtzTdUuWH1KiLJlSf,Window,Still Woozy,70.0,1.0,Window,2020-04-17,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,audio_features,3hARuUtzTdUuWH1KiLJlSf,spotify:track:3hARuUtzTdUuWH1KiLJlSf,https://api.spotify.com/v1/tracks/3hARuUtzTdUuWH1KiLJlSf,https://api.spotify.com/v1/audio-analysis/3hARuUtzTdUuWH1KiLJlSf,139293,4
106,2imAA5ofcn4dCRVNjKyEq3,First Aid,Gus Dapperton,0.0,0.0,First Aid,2020-04-22,0.599,0.458,10,-4.366,0,0.0266,0.0114,0.00464,0.0996,0.352,69.971,audio_features,2imAA5ofcn4dCRVNjKyEq3,spotify:track:2imAA5ofcn4dCRVNjKyEq3,https://api.spotify.com/v1/tracks/2imAA5ofcn4dCRVNjKyEq3,https://api.spotify.com/v1/audio-analysis/2imAA5ofcn4dCRVNjKyEq3,268765,4
107,3uwrczwM9A3xX63jlcRhIC,Cleaner Air,Yeek,58.0,1.0,Cleaner Air,2018-10-30,0.717,0.797,7,-5.393,1,0.0368,0.876,0.000694,0.0836,0.849,77.492,audio_features,3uwrczwM9A3xX63jlcRhIC,spotify:track:3uwrczwM9A3xX63jlcRhIC,https://api.spotify.com/v1/tracks/3uwrczwM9A3xX63jlcRhIC,https://api.spotify.com/v1/audio-analysis/3uwrczwM9A3xX63jlcRhIC,128129,4
108,7qDJkaG8j5foYBKmzK9FIS,Tell Me / Why'd You,Eliza Moon,23.0,0.0,Sweet Un,2019-12-27,0.469,0.314,2,-13.27,0,0.0497,0.934,3.56e-05,0.107,0.177,159.42,audio_features,7qDJkaG8j5foYBKmzK9FIS,spotify:track:7qDJkaG8j5foYBKmzK9FIS,https://api.spotify.com/v1/tracks/7qDJkaG8j5foYBKmzK9FIS,https://api.spotify.com/v1/audio-analysis/7qDJkaG8j5foYBKmzK9FIS,132000,4
109,7kU5no0i1TK71zPI3IBUND,Outside,TOPS,42.0,0.0,Picture You Staring,2014-09-02,0.571,0.46,11,-9.094,0,0.0311,0.49,0.817,0.0892,0.0553,121.877,audio_features,7kU5no0i1TK71zPI3IBUND,spotify:track:7kU5no0i1TK71zPI3IBUND,https://api.spotify.com/v1/tracks/7kU5no0i1TK71zPI3IBUND,https://api.spotify.com/v1/audio-analysis/7kU5no0i1TK71zPI3IBUND,214906,4
110,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,81.0,1.0,Stankonia,2000-10-31,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507,4
